enddate,approval_type,rate,year
2018-03-25,approve,41.049966,2018
2018-03-25,disapprove,54.747479,2018
2018-03-25,approve,41.837601,2018
2018-03-25,disapprove,52.988128,2018
2018-03-24,approve,43.555458,2018
2018-03-24,disapprove,51.288382,2018
2018-03-26,approve,41.837601,2018
2018-03-26,disapprove,53.988128,2018
2018-03-25,approve,39.584689,2018
2018-03-25,disapprove,53.690153,2018
2018-03-26,approve,40.549966,2018
2018-03-26,disapprove,54.947479,2018
2018-03-25,approve,43.744549,2018
2018-03-25,disapprove,53.131663,2018
2018-03-25,approve,42.555458,2018
2018-03-25,disapprove,52.288382,2018
2018-03-28,approve,42.897876,2018
2018-03-28,disapprove,52.434398,2018
2018-03-26,approve,40.555458,2018
2018-03-26,disapprove,55.288382,2018
2018-03-27,approve,41.949966,2018
2018-03-27,disapprove,53.047479,2018
2018-03-27,approve,40.837601,2018
2018-03-27,disapprove,53.988128,2018
2018-03-27,approve,41.555458,2018
2018-03-27,disapprove,53.288382,2018
2018-03-27,approve,40.555458,2018
2018-03-27,disapprove,53.288382,2018
2018-03-28,approve,41.549966,2018
2018-03-28,disapprove,53.947479,2018
2018-03-29,approve,42.449966,2018
2018-03-29,disapprove,53.447479,2018
2018-03-28,approve,41.555458,2018
2018-03-28,disapprove,54.288382,2018
2018-03-28,approve,40.837601,2018
2018-03-28,disapprove,53.988128,2018
2018-03-27,approve,42.495997,2018
2018-03-27,disapprove,53.343779,2018
2018-03-29,approve,42.837601,2018
2018-03-29,disapprove,52.988128,2018
2018-03-30,approve,41.949966,2018
2018-03-30,disapprove,54.147479,2018
2018-03-29,approve,40.934719,2018
2018-03-29,disapprove,54.891093,2018
2018-03-29,approve,42.555458,2018
2018-03-29,disapprove,53.288382,2018
2018-04-02,approve,43.812826,2018
2018-04-02,disapprove,52.224977,2018
2018-03-30,approve,42.555458,2018
2018-03-30,disapprove,53.288382,2018
2018-03-31,approve,41.249966,2018
2018-03-31,disapprove,55.147479,2018
2018-03-31,approve,43.555458,2018
2018-03-31,disapprove,51.288382,2018
2018-04-01,approve,40.549966,2018
2018-04-01,disapprove,55.447479,2018
2018-04-01,approve,45.837601,2018
2018-04-01,disapprove,49.988128,2018
2018-04-02,approve,41.549966,2018
2018-04-02,disapprove,54.047479,2018
2018-03-31,approve,41.364289,2018
2018-03-31,disapprove,52.421625,2018
2018-04-01,approve,42.495997,2018
2018-04-01,disapprove,54.343779,2018
2018-04-02,approve,44.837601,2018
2018-04-02,disapprove,50.988128,2018
2018-04-01,approve,41.555458,2018
2018-04-01,disapprove,54.288382,2018
2018-04-04,approve,42.897876,2018
2018-04-04,disapprove,52.434398,2018
2018-04-02,approve,42.555458,2018
2018-04-02,disapprove,53.288382,2018
2018-04-03,approve,41.349966,2018
2018-04-03,disapprove,53.647479,2018
2018-04-03,approve,46.837601,2018
2018-04-03,disapprove,48.988128,2018
2018-04-03,approve,40.555458,2018
2018-04-03,disapprove,54.288382,2018
2018-04-03,approve,42.555458,2018
2018-04-03,disapprove,53.288382,2018
2018-04-04,approve,39.749966,2018
2018-04-04,disapprove,55.047479,2018
2018-04-04,approve,42.837601,2018
2018-04-04,disapprove,51.988128,2018
2018-04-04,approve,43.555458,2018
2018-04-04,disapprove,52.288382,2018
2018-04-05,approve,40.049966,2018
2018-04-05,disapprove,54.847479,2018
2018-04-05,approve,43.555458,2018
2018-04-05,disapprove,50.288382,2018
2018-04-05,approve,42.837601,2018
2018-04-05,disapprove,52.988128,2018
2018-04-06,approve,40.949966,2018
2018-04-06,disapprove,54.547479,2018
2018-04-05,approve,39.39357,2018
2018-04-05,disapprove,56.420505,2018
2018-04-07,approve,39.949966,2018
2018-04-07,disapprove,55.747479,2018
2018-04-06,approve,43.555458,2018
2018-04-06,disapprove,51.288382,2018
2018-04-07,approve,43.555458,2018
2018-04-07,disapprove,50.288382,2018
2018-04-07,approve,43.495997,2018
2018-04-07,disapprove,52.343779,2018
2018-04-08,approve,38.849966,2018
2018-04-08,disapprove,57.047479,2018
2018-04-08,approve,43.837601,2018
2018-04-08,disapprove,52.988128,2018
2018-04-08,approve,42.555458,2018
2018-04-08,disapprove,52.288382,2018
2018-04-09,approve,40.749966,2018
2018-04-09,disapprove,55.347479,2018
2018-04-09,approve,43.837601,2018
2018-04-09,disapprove,51.988128,2018
2018-04-09,approve,43.758206,2018
2018-04-09,disapprove,50.19894,2018
2018-04-10,approve,40.149966,2018
2018-04-10,disapprove,56.047479,2018
2018-04-09,approve,41.555458,2018
2018-04-09,disapprove,53.288382,2018
2018-04-11,approve,42.897876,2018
2018-04-11,disapprove,52.434398,2018
2018-04-11,approve,41.949966,2018
2018-04-11,disapprove,54.647479,2018
2018-04-10,approve,42.555458,2018
2018-04-10,disapprove,54.288382,2018
2018-04-10,approve,44.837601,2018
2018-04-10,disapprove,50.988128,2018
2018-04-10,approve,41.555458,2018
2018-04-10,disapprove,52.288382,2018
2018-04-11,approve,44.39164,2018
2018-04-11,disapprove,53.07466,2018
2018-04-12,approve,41.549966,2018
2018-04-12,disapprove,54.947479,2018
2018-04-11,approve,45.837601,2018
2018-04-11,disapprove,49.988128,2018
2018-04-10,approve,40.584689,2018
2018-04-10,disapprove,53.690153,2018
2018-04-11,approve,40.555458,2018
2018-04-11,disapprove,55.288382,2018
2018-04-12,approve,43.555458,2018
2018-04-12,disapprove,52.288382,2018
2018-04-13,approve,43.897876,2018
2018-04-13,disapprove,51.434398,2018
2018-04-12,approve,45.837601,2018
2018-04-12,disapprove,49.988128,2018
2018-04-13,approve,42.249966,2018
2018-04-13,disapprove,54.647479,2018
2018-04-13,approve,39.933926,2018
2018-04-13,disapprove,54.285681,2018
2018-04-14,approve,42.449966,2018
2018-04-14,disapprove,54.447479,2018
2018-04-13,approve,41.555458,2018
2018-04-13,disapprove,53.288382,2018
2018-04-15,approve,42.849966,2018
2018-04-15,disapprove,53.847479,2018
2018-04-15,approve,46.837601,2018
2018-04-15,disapprove,48.988128,2018
2018-04-14,approve,44.555458,2018
2018-04-14,disapprove,51.288382,2018
2018-04-15,approve,42.555458,2018
2018-04-15,disapprove,53.288382,2018
2018-04-16,approve,44.837601,2018
2018-04-16,disapprove,50.988128,2018
2018-04-16,approve,41.649966,2018
2018-04-16,disapprove,54.747479,2018
2018-04-18,approve,43.897876,2018
2018-04-18,disapprove,51.434398,2018
2018-04-17,approve,41.849966,2018
2018-04-17,disapprove,54.247479,2018
2018-04-16,approve,41.555458,2018
2018-04-16,disapprove,53.288382,2018
2018-04-17,approve,42.495997,2018
2018-04-17,disapprove,55.343779,2018
2018-04-16,approve,41.495997,2018
2018-04-16,disapprove,55.343779,2018
2018-04-17,approve,41.555458,2018
2018-04-17,disapprove,54.288382,2018
2018-04-17,approve,45.837601,2018
2018-04-17,disapprove,49.988128,2018
2018-04-18,approve,40.849966,2018
2018-04-18,disapprove,54.847479,2018
2018-04-17,approve,41.555458,2018
2018-04-17,disapprove,53.288382,2018
2018-04-18,approve,40.555458,2018
2018-04-18,disapprove,54.288382,2018
2018-04-18,approve,43.837601,2018
2018-04-18,disapprove,51.988128,2018
2018-04-19,approve,42.149966,2018
2018-04-19,disapprove,53.647479,2018
2018-04-19,approve,44.837601,2018
2018-04-19,disapprove,50.988128,2018
2018-04-19,approve,44.897876,2018
2018-04-19,disapprove,51.434398,2018
2018-04-19,approve,40.555458,2018
2018-04-19,disapprove,55.288382,2018
2018-04-20,approve,41.749966,2018
2018-04-20,disapprove,53.047479,2018
2018-04-21,approve,42.349966,2018
2018-04-21,disapprove,51.647479,2018
2018-04-20,approve,41.555458,2018
2018-04-20,disapprove,54.288382,2018
2018-04-19,approve,41.584689,2018
2018-04-19,disapprove,52.690153,2018
2018-04-22,approve,43.058311,2018
2018-04-22,disapprove,53.084326,2018
2018-04-22,approve,41.549966,2018
2018-04-22,disapprove,52.847479,2018
2018-04-22,approve,43.837601,2018
2018-04-22,disapprove,50.988128,2018
2018-04-21,approve,42.555458,2018
2018-04-21,disapprove,53.288382,2018
2018-04-23,approve,42.649966,2018
2018-04-23,disapprove,51.947479,2018
2018-04-22,approve,41.555458,2018
2018-04-22,disapprove,53.288382,2018
2018-04-23,approve,43.837601,2018
2018-04-23,disapprove,50.988128,2018
2018-04-23,approve,42.495997,2018
2018-04-23,disapprove,55.343779,2018
2018-04-24,approve,41.758206,2018
2018-04-24,disapprove,52.19894,2018
2018-04-23,approve,42.555458,2018
2018-04-23,disapprove,53.288382,2018
2018-04-25,approve,44.897876,2018
2018-04-25,disapprove,50.434398,2018
2018-04-24,approve,41.249966,2018
2018-04-24,disapprove,52.747479,2018
2018-04-24,approve,43.837601,2018
2018-04-24,disapprove,50.988128,2018
2018-04-25,approve,42.349966,2018
2018-04-25,disapprove,52.847479,2018
2018-04-24,approve,42.832943,2018
2018-04-24,disapprove,53.059963,2018
2018-04-24,approve,40.934719,2018
2018-04-24,disapprove,54.891093,2018
2018-04-24,approve,42.555458,2018
2018-04-24,disapprove,52.288382,2018
2018-04-24,approve,41.555458,2018
2018-04-24,disapprove,54.288382,2018
2018-04-25,approve,43.555458,2018
2018-04-25,disapprove,51.288382,2018
2018-04-25,approve,42.837601,2018
2018-04-25,disapprove,52.988128,2018
2018-04-26,approve,41.849966,2018
2018-04-26,disapprove,53.447479,2018
2018-04-27,approve,43.249966,2018
2018-04-27,disapprove,52.047479,2018
2018-04-26,approve,42.837601,2018
2018-04-26,disapprove,52.988128,2018
2018-04-26,approve,43.555458,2018
2018-04-26,disapprove,52.288382,2018
2018-04-28,approve,44.749966,2018
2018-04-28,disapprove,50.747479,2018
2018-04-29,approve,45.549966,2018
2018-04-29,disapprove,50.347479,2018
2018-04-29,approve,42.837601,2018
2018-04-29,disapprove,52.988128,2018
2018-04-30,approve,43.837601,2018
2018-04-30,disapprove,50.988128,2018
2018-04-30,approve,45.849966,2018
2018-04-30,disapprove,50.247479,2018
2018-05-01,approve,42.501807,2018
2018-05-01,disapprove,51.385481,2018
2018-04-30,approve,45.29642,2018
2018-04-30,disapprove,48.849766,2018
2018-05-01,approve,42.495997,2018
2018-05-01,disapprove,53.343779,2018
2018-05-01,approve,50.049966,2018
2018-05-01,disapprove,46.647479,2018
2018-04-30,approve,44.364289,2018
2018-04-30,disapprove,52.421625,2018
2018-05-02,approve,44.897876,2018
2018-05-02,disapprove,50.434398,2018
2018-05-02,approve,50.049966,2018
2018-05-02,disapprove,46.347479,2018
2018-05-01,approve,44.837601,2018
2018-05-01,disapprove,49.988128,2018
2018-05-01,approve,43.555458,2018
2018-05-01,disapprove,52.288382,2018
2018-05-02,approve,45.837601,2018
2018-05-02,disapprove,49.988128,2018
2018-05-03,approve,49.949966,2018
2018-05-03,disapprove,46.347479,2018
2018-05-04,approve,48.749966,2018
2018-05-04,disapprove,47.247479,2018
2018-05-03,approve,46.837601,2018
2018-05-03,disapprove,49.988128,2018
2018-05-04,approve,45.897876,2018
2018-05-04,disapprove,50.434398,2018
2018-05-05,approve,47.749966,2018
2018-05-05,disapprove,48.047479,2018
2018-05-06,approve,44.837601,2018
2018-05-06,disapprove,49.988128,2018
2018-05-05,approve,44.744549,2018
2018-05-05,disapprove,50.131663,2018
2018-05-06,approve,45.549966,2018
2018-05-06,disapprove,50.747479,2018
2018-05-05,approve,42.495997,2018
2018-05-05,disapprove,53.343779,2018
2018-05-07,approve,45.749966,2018
2018-05-07,disapprove,50.847479,2018
2018-05-07,approve,42.837601,2018
2018-05-07,disapprove,51.988128,2018
2018-05-08,approve,45.649966,2018
2018-05-08,disapprove,51.047479,2018
2018-05-09,approve,42.897876,2018
2018-05-09,disapprove,52.434398,2018
2018-05-17,approve,40.001807,2018
2018-05-17,disapprove,53.885481,2018
2018-05-08,approve,43.555458,2018
2018-05-08,disapprove,51.288382,2018
2018-05-08,approve,42.837601,2018
2018-05-08,disapprove,51.988128,2018
2018-05-09,approve,45.849966,2018
2018-05-09,disapprove,50.747479,2018
2018-05-09,approve,43.837601,2018
2018-05-09,disapprove,50.988128,2018
2018-05-10,approve,46.349966,2018
2018-05-10,disapprove,49.547479,2018
2018-05-11,approve,47.149966,2018
2018-05-11,disapprove,48.747479,2018
2018-05-10,approve,44.837601,2018
2018-05-10,disapprove,49.988128,2018
2018-05-12,approve,47.349966,2018
2018-05-12,disapprove,48.847479,2018
2018-05-13,approve,47.149966,2018
2018-05-13,disapprove,48.947479,2018
2018-05-12,approve,43.436399,2018
2018-05-12,disapprove,52.592979,2018
2018-05-13,approve,42.837601,2018
2018-05-13,disapprove,52.988128,2018
2018-05-14,approve,43.495997,2018
2018-05-14,disapprove,52.343779,2018
2018-05-14,approve,42.837601,2018
2018-05-14,disapprove,52.988128,2018
2018-05-14,approve,47.649966,2018
2018-05-14,disapprove,48.947479,2018
2018-05-16,approve,43.897876,2018
2018-05-16,disapprove,51.434398,2018
2018-05-15,approve,46.449966,2018
2018-05-15,disapprove,51.147479,2018
2018-05-16,approve,45.049966,2018
2018-05-16,disapprove,51.847479,2018
2018-05-15,approve,43.555458,2018
2018-05-15,disapprove,51.288382,2018
2018-05-15,approve,43.837601,2018
2018-05-15,disapprove,50.988128,2018
2018-05-16,approve,42.39357,2018
2018-05-16,disapprove,52.420505,2018
2018-05-16,approve,44.837601,2018
2018-05-16,disapprove,50.988128,2018
2018-05-17,approve,44.849966,2018
2018-05-17,disapprove,51.547479,2018
2018-05-18,approve,46.649966,2018
2018-05-18,disapprove,50.047479,2018
2018-05-17,approve,45.837601,2018
2018-05-17,disapprove,49.988128,2018
2018-05-19,approve,46.149966,2018
2018-05-19,disapprove,50.247479,2018
2018-05-20,approve,42.837601,2018
2018-05-20,disapprove,51.988128,2018
2018-05-19,approve,44.495997,2018
2018-05-19,disapprove,52.343779,2018
2018-05-20,approve,45.449966,2018
2018-05-20,disapprove,50.847479,2018
2018-05-21,approve,45.837601,2018
2018-05-21,disapprove,49.988128,2018
2018-05-21,approve,46.449966,2018
2018-05-21,disapprove,50.347479,2018
2018-05-21,approve,46.058311,2018
2018-05-21,disapprove,50.084326,2018
2018-05-23,approve,43.897876,2018
2018-05-23,disapprove,50.434398,2018
2018-05-22,approve,43.495997,2018
2018-05-22,disapprove,53.343779,2018
2018-05-22,approve,48.049966,2018
2018-05-22,disapprove,48.947479,2018
2018-05-22,approve,43.837601,2018
2018-05-22,disapprove,51.988128,2018
2018-05-23,approve,47.649966,2018
2018-05-23,disapprove,49.247479,2018
2018-05-22,approve,40.555458,2018
2018-05-22,disapprove,53.288382,2018
2018-05-24,approve,46.349966,2018
2018-05-24,disapprove,50.947479,2018
2018-05-30,approve,43.555458,2018
2018-05-30,disapprove,52.288382,2018
2018-05-22,approve,41.934719,2018
2018-05-22,disapprove,53.891093,2018
2018-05-23,approve,44.837601,2018
2018-05-23,disapprove,50.988128,2018
2018-05-24,approve,44.837601,2018
2018-05-24,disapprove,50.988128,2018
2018-05-25,approve,45.749966,2018
2018-05-25,disapprove,50.247479,2018
2018-05-26,approve,44.349966,2018
2018-05-26,disapprove,51.747479,2018
2018-05-26,approve,44.897876,2018
2018-05-26,disapprove,51.434398,2018
2018-05-27,approve,44.837601,2018
2018-05-27,disapprove,50.988128,2018
2018-05-27,approve,42.449966,2018
2018-05-27,disapprove,53.047479,2018
2018-05-28,approve,43.837601,2018
2018-05-28,disapprove,51.988128,2018
2018-05-28,approve,40.849966,2018
2018-05-28,disapprove,54.547479,2018
2018-05-29,approve,44.495997,2018
2018-05-29,disapprove,50.343779,2018
2018-05-29,approve,43.495997,2018
2018-05-29,disapprove,52.343779,2018
2018-05-29,approve,42.049966,2018
2018-05-29,disapprove,53.347479,2018
2018-05-30,approve,44.897876,2018
2018-05-30,disapprove,50.434398,2018
2018-05-30,approve,42.549966,2018
2018-05-30,disapprove,53.247479,2018
2018-05-29,approve,42.837601,2018
2018-05-29,disapprove,52.988128,2018
2018-05-29,approve,44.555458,2018
2018-05-29,disapprove,50.288382,2018
2018-05-30,approve,42.837601,2018
2018-05-30,disapprove,52.988128,2018
2018-05-31,approve,43.749966,2018
2018-05-31,disapprove,51.947479,2018
2018-05-31,approve,43.837601,2018
2018-05-31,disapprove,50.988128,2018
2018-06-01,approve,43.749966,2018
2018-06-01,disapprove,52.347479,2018
2018-06-02,approve,44.149966,2018
2018-06-02,disapprove,51.847479,2018
2018-06-03,approve,43.837601,2018
2018-06-03,disapprove,50.988128,2018
2018-06-03,approve,42.749966,2018
2018-06-03,disapprove,52.647479,2018
2018-06-01,approve,42.364289,2018
2018-06-01,disapprove,53.421625,2018
2018-06-04,approve,43.837601,2018
2018-06-04,disapprove,50.988128,2018
2018-06-04,approve,41.649966,2018
2018-06-04,disapprove,53.447479,2018
2018-06-04,approve,43.495997,2018
2018-06-04,disapprove,52.343779,2018
2018-06-05,approve,42.758206,2018
2018-06-05,disapprove,49.19894,2018
2018-06-04,approve,43.404336,2018
2018-06-04,disapprove,53.298906,2018
2018-06-05,approve,40.749966,2018
2018-06-05,disapprove,54.347479,2018
2018-06-05,approve,44.812826,2018
2018-06-05,disapprove,54.224977,2018
2018-06-06,approve,43.897876,2018
2018-06-06,disapprove,51.434398,2018
2018-06-05,approve,41.555458,2018
2018-06-05,disapprove,53.288382,2018
2018-06-06,approve,41.649966,2018
2018-06-06,disapprove,53.847479,2018
2018-06-05,approve,44.837601,2018
2018-06-05,disapprove,49.988128,2018
2018-06-06,approve,44.837601,2018
2018-06-06,disapprove,49.988128,2018
2018-06-06,approve,43.832943,2018
2018-06-06,disapprove,51.059963,2018
2018-06-06,approve,41.436399,2018
2018-06-06,disapprove,53.592979,2018
2018-06-06,approve,44.555458,2018
2018-06-06,disapprove,51.288382,2018
2018-06-07,approve,41.249966,2018
2018-06-07,disapprove,54.247479,2018
2018-06-08,approve,42.049966,2018
2018-06-08,disapprove,54.147479,2018
2018-06-07,approve,42.837601,2018
2018-06-07,disapprove,51.988128,2018
2018-06-09,approve,42.049966,2018
2018-06-09,disapprove,53.947479,2018
2018-06-10,approve,42.837601,2018
2018-06-10,disapprove,52.988128,2018
2018-06-10,approve,42.049966,2018
2018-06-10,disapprove,53.247479,2018
2018-06-10,approve,39.584689,2018
2018-06-10,disapprove,53.690153,2018
2018-06-11,approve,44.837601,2018
2018-06-11,disapprove,50.988128,2018
2018-06-10,approve,45.495997,2018
2018-06-10,disapprove,52.343779,2018
2018-06-11,approve,42.649966,2018
2018-06-11,disapprove,52.147479,2018
2018-06-12,approve,43.549966,2018
2018-06-12,disapprove,52.047479,2018
2018-06-13,approve,44.897876,2018
2018-06-13,disapprove,50.434398,2018
2018-06-13,approve,44.449966,2018
2018-06-13,disapprove,51.047479,2018
2018-06-12,approve,44.555458,2018
2018-06-12,disapprove,50.288382,2018
2018-06-12,approve,44.837601,2018
2018-06-12,disapprove,49.988128,2018
2018-06-13,approve,44.837601,2018
2018-06-13,disapprove,49.988128,2018
2018-06-14,approve,45.549966,2018
2018-06-14,disapprove,50.247479,2018
2018-06-14,approve,42.837601,2018
2018-06-14,disapprove,51.988128,2018
2018-06-13,approve,45.29642,2018
2018-06-13,disapprove,46.849766,2018
2018-06-15,approve,45.949966,2018
2018-06-15,disapprove,50.147479,2018
2018-06-14,approve,44.495997,2018
2018-06-14,disapprove,51.343779,2018
2018-06-16,approve,46.049966,2018
2018-06-16,disapprove,49.947479,2018
2018-06-17,approve,45.249966,2018
2018-06-17,disapprove,50.247479,2018
2018-06-17,approve,42.39357,2018
2018-06-17,disapprove,51.420505,2018
2018-06-17,approve,43.837601,2018
2018-06-17,disapprove,50.988128,2018
2018-06-18,approve,43.837601,2018
2018-06-18,disapprove,50.988128,2018
2018-06-18,approve,43.495997,2018
2018-06-18,disapprove,51.343779,2018
2018-06-18,approve,42.878526,2018
2018-06-18,disapprove,50.857921,2018
2018-06-17,approve,41.744549,2018
2018-06-17,disapprove,53.131663,2018
2018-06-17,approve,45.758206,2018
2018-06-17,disapprove,50.19894,2018
2018-06-18,approve,44.749966,2018
2018-06-18,disapprove,50.447479,2018
2018-06-20,approve,43.897876,2018
2018-06-20,disapprove,51.434398,2018
2018-06-19,approve,42.897876,2018
2018-06-19,disapprove,52.434398,2018
2018-06-19,approve,46.058311,2018
2018-06-19,disapprove,49.084326,2018
2018-06-19,approve,44.949966,2018
2018-06-19,disapprove,50.547479,2018
2018-06-20,approve,44.449966,2018
2018-06-20,disapprove,50.947479,2018
2018-06-19,approve,43.555458,2018
2018-06-19,disapprove,49.288382,2018
2018-06-19,approve,43.837601,2018
2018-06-19,disapprove,50.988128,2018
2018-06-20,approve,41.837601,2018
2018-06-20,disapprove,52.988128,2018
2018-06-21,approve,43.049966,2018
2018-06-21,disapprove,52.547479,2018
2018-06-22,approve,44.749966,2018
2018-06-22,disapprove,51.047479,2018
2018-06-21,approve,41.837601,2018
2018-06-21,disapprove,52.988128,2018
2018-06-21,approve,44.495997,2018
2018-06-21,disapprove,51.343779,2018
2018-06-23,approve,44.649966,2018
2018-06-23,disapprove,50.947479,2018
2018-06-24,approve,43.849966,2018
2018-06-24,disapprove,49.947479,2018
2018-06-24,approve,41.837601,2018
2018-06-24,disapprove,52.988128,2018
2018-06-25,approve,41.495997,2018
2018-06-25,disapprove,53.343779,2018
2018-06-25,approve,41.837601,2018
2018-06-25,disapprove,52.988128,2018
2018-06-24,approve,43.495997,2018
2018-06-24,disapprove,54.343779,2018
2018-06-25,approve,44.549966,2018
2018-06-25,disapprove,49.447479,2018
2018-06-27,approve,43.897876,2018
2018-06-27,disapprove,51.434398,2018
2018-06-26,approve,45.249966,2018
2018-06-26,disapprove,48.447479,2018
2018-06-26,approve,42.555458,2018
2018-06-26,disapprove,51.288382,2018
2018-06-26,approve,40.837601,2018
2018-06-26,disapprove,54.988128,2018
2018-06-27,approve,44.649966,2018
2018-06-27,disapprove,49.547479,2018
2018-06-25,approve,43.934719,2018
2018-06-25,disapprove,51.891093,2018
2018-06-28,approve,43.049966,2018
2018-06-28,disapprove,51.647479,2018
2018-06-27,approve,41.837601,2018
2018-06-27,disapprove,53.988128,2018
2018-06-28,approve,42.837601,2018
2018-06-28,disapprove,52.988128,2018
2018-06-27,approve,44.555458,2018
2018-06-27,disapprove,51.288382,2018
2018-06-29,approve,43.449966,2018
2018-06-29,disapprove,52.047479,2018
2018-06-28,approve,44.555458,2018
2018-06-28,disapprove,52.288382,2018
2018-06-30,approve,43.049966,2018
2018-06-30,disapprove,52.447479,2018
2018-07-01,approve,42.758206,2018
2018-07-01,disapprove,53.19894,2018
2018-07-01,approve,43.837601,2018
2018-07-01,disapprove,51.988128,2018
2018-06-29,approve,43.495997,2018
2018-06-29,disapprove,54.343779,2018
2018-06-30,approve,43.555458,2018
2018-06-30,disapprove,51.288382,2018
2018-07-01,approve,42.849966,2018
2018-07-01,disapprove,52.747479,2018
2018-06-29,approve,41.364289,2018
2018-06-29,disapprove,55.421625,2018
2018-07-02,approve,43.837601,2018
2018-07-02,disapprove,51.988128,2018
2018-06-30,approve,40.555458,2018
2018-06-30,disapprove,53.288382,2018
2018-07-02,approve,43.449966,2018
2018-07-02,disapprove,51.847479,2018
2018-07-03,approve,44.849966,2018
2018-07-03,disapprove,50.447479,2018
2018-07-04,approve,45.897876,2018
2018-07-04,disapprove,49.434398,2018
2018-07-02,approve,44.555458,2018
2018-07-02,disapprove,50.288382,2018
2018-07-02,approve,44.555458,2018
2018-07-02,disapprove,52.288382,2018
2018-07-04,approve,45.049966,2018
2018-07-04,disapprove,50.847479,2018
2018-07-03,approve,44.555458,2018
2018-07-03,disapprove,50.288382,2018
2018-07-05,approve,44.249966,2018
2018-07-05,disapprove,51.547479,2018
2018-07-03,approve,43.555458,2018
2018-07-03,disapprove,53.288382,2018
2018-07-06,approve,45.149966,2018
2018-07-06,disapprove,50.747479,2018
2018-07-05,approve,42.837601,2018
2018-07-05,disapprove,52.988128,2018
2018-07-05,approve,45.555458,2018
2018-07-05,disapprove,51.288382,2018
2018-07-07,approve,43.649966,2018
2018-07-07,disapprove,52.947479,2018
2018-07-06,approve,45.555458,2018
2018-07-06,disapprove,51.288382,2018
2018-07-06,approve,45.555458,2018
2018-07-06,disapprove,50.288382,2018
2018-07-08,approve,41.549966,2018
2018-07-08,disapprove,54.947479,2018
2018-07-08,approve,42.837601,2018
2018-07-08,disapprove,52.988128,2018
2018-07-09,approve,41.449966,2018
2018-07-09,disapprove,54.747479,2018
2018-07-07,approve,42.564623,2018
2018-07-07,disapprove,52.867022,2018
2018-07-08,approve,44.39357,2018
2018-07-08,disapprove,53.420505,2018
2018-07-08,approve,44.555458,2018
2018-07-08,disapprove,49.288382,2018
2018-07-09,approve,42.837601,2018
2018-07-09,disapprove,51.988128,2018
2018-07-11,approve,43.897876,2018
2018-07-11,disapprove,51.434398,2018
2018-07-10,approve,46.495997,2018
2018-07-10,disapprove,50.343779,2018
2018-07-09,approve,43.555458,2018
2018-07-09,disapprove,53.288382,2018
2018-07-09,approve,41.39357,2018
2018-07-09,disapprove,53.420505,2018
2018-07-10,approve,41.749966,2018
2018-07-10,disapprove,54.347479,2018
2018-07-10,approve,42.555458,2018
2018-07-10,disapprove,51.288382,2018
2018-07-11,approve,40.749966,2018
2018-07-11,disapprove,54.847479,2018
2018-07-09,approve,45.555458,2018
2018-07-09,disapprove,50.288382,2018
2018-07-10,approve,42.837601,2018
2018-07-10,disapprove,51.988128,2018
2018-07-11,approve,41.837601,2018
2018-07-11,disapprove,52.988128,2018
2018-07-10,approve,43.555458,2018
2018-07-10,disapprove,53.288382,2018
2018-07-12,approve,40.749966,2018
2018-07-12,disapprove,54.047479,2018
2018-07-11,approve,44.832943,2018
2018-07-11,disapprove,51.059963,2018
2018-07-12,approve,41.837601,2018
2018-07-12,disapprove,53.988128,2018
2018-07-11,approve,43.555458,2018
2018-07-11,disapprove,53.288382,2018
2018-07-13,approve,42.249966,2018
2018-07-13,disapprove,52.747479,2018
2018-07-14,approve,40.749966,2018
2018-07-14,disapprove,53.947479,2018
2018-07-12,approve,43.555458,2018
2018-07-12,disapprove,52.288382,2018
2018-07-13,approve,47.555458,2018
2018-07-13,disapprove,50.288382,2018
2018-07-15,approve,41.049966,2018
2018-07-15,disapprove,53.647479,2018
2018-07-15,approve,40.837601,2018
2018-07-15,disapprove,54.988128,2018
2018-07-14,approve,44.495997,2018
2018-07-14,disapprove,52.343779,2018
2018-07-16,approve,42.449966,2018
2018-07-16,disapprove,52.547479,2018
2018-07-14,approve,45.555458,2018
2018-07-14,disapprove,51.288382,2018
2018-07-16,approve,41.837601,2018
2018-07-16,disapprove,53.988128,2018
2018-07-18,approve,42.897876,2018
2018-07-18,disapprove,52.434398,2018
2018-07-17,approve,43.149966,2018
2018-07-17,disapprove,51.747479,2018
2018-07-15,approve,44.555458,2018
2018-07-15,disapprove,51.288382,2018
2018-07-17,approve,43.555458,2018
2018-07-17,disapprove,51.288382,2018
2018-07-16,approve,43.555458,2018
2018-07-16,disapprove,52.288382,2018
2018-07-18,approve,43.949966,2018
2018-07-18,disapprove,51.047479,2018
2018-07-17,approve,43.495997,2018
2018-07-17,disapprove,54.343779,2018
2018-07-17,approve,39.837601,2018
2018-07-17,disapprove,54.988128,2018
2018-07-18,approve,43.555458,2018
2018-07-18,disapprove,52.288382,2018
2018-07-18,approve,44.404336,2018
2018-07-18,disapprove,52.298906,2018
2018-07-17,approve,43.897876,2018
2018-07-17,disapprove,51.434398,2018
2018-07-18,approve,40.837601,2018
2018-07-18,disapprove,54.988128,2018
2018-07-19,approve,44.949966,2018
2018-07-19,disapprove,50.047479,2018
2018-07-19,approve,41.555458,2018
2018-07-19,disapprove,54.288382,2018
2018-07-19,approve,39.837601,2018
2018-07-19,disapprove,55.988128,2018
2018-07-20,approve,44.349966,2018
2018-07-20,disapprove,50.647479,2018
